# (729, 12)
4.257591759451891278e+00 4.811071840096913022e+00 5.451117128524204603e+00 6.168090508660787563e+00 9.101680397308218318e+00 9.323779223988887921e+00 1.650166515165379977e+01 1.704353933384176045e+01 1.721668503428100294e+01 1.807073604368561348e+01 1.935749491176838788e+01 1.956235584795558680e+01
4.034772099380046662e+00 5.021844504593994785e+00 5.535538107172625288e+00 6.571557581179586549e+00 8.769069005513502546e+00 9.062547710788765087e+00 1.640642676149861501e+01 1.684737011585941246e+01 1.728633061393534120e+01 1.817679151688294681e+01 1.923693995255676015e+01 1.948960798670991323e+01
3.615343700039196584e+00 4.248114499296383073e+00 5.348852873716436918e+00 7.200773384797773957e+00 7.535756589668707761e+00 8.805576174742096640e+00 1.614714619548079355e+01 1.626030846576495037e+01 1.711973972077368344e+01 1.840979556718912491e+01 1.935709697839700993e+01 2.107751020398260522e+01
3.708142619829337239e+00 4.155639782158573325e+00 5.319732192125306902e+00 6.986348174028767843e+00 7.690063231286441869e+00 8.858606024763330922e+00 1.590812870291796344e+01 1.628985036052321789e+01 1.709708952073460964e+01 1.832964667940338899e+01 1.938376993960407191e+01 2.095542527440621683e+01
3.950899258649312351e+00 4.063447872223699520e+00 5.231328161364090512e+00 6.501109861678894930e+00 8.031102488715248455e+00 8.964146954519536692e+00 1.565291963493903182e+01 1.637354373766504523e+01 1.703076336471425378e+01 1.812203357982826546e+01 1.952231830045688810e+01 2.064816523329295705e+01
4.222727659751964069e+00 4.267007521458244135e+00 5.080030608281806082e+00 5.889665058352431259e+00 8.417182628212882989e+00 8.999001001416743861e+00 1.619516659717055163e+01 1.649781308694805659e+01 1.692617078098376737e+01 1.779713807490709954e+01 1.970467467271373607e+01 2.033845079311744541e+01
4.585911048559379921e+00 4.656364053102771905e+00 4.863327413018986967e+00 5.244348047949757508e+00 8.751331113876686274e+00 8.931001616298809509e+00 1.664405347758180653e+01 1.679272227281705554e+01 1.700778031731304551e+01 1.745490170061861335e+01 1.990196413685545807e+01 2.014337135474400853e+01
4.585824128384422771e+00 4.652426321254137243e+00 4.863419134215055450e+00 5.250453824627646426e+00 8.744035150726798378e+00 8.939584850523162984e+00 1.664407473379135638e+01 1.679269837794201337e+01 1.697753897190614936e+01 1.747587103501318140e+01 1.993233349341655369e+01 2.011933868183214713e+01
4.226582246817526034e+00 4.267119068609310339e+00 5.079901128189614923e+00 5.877527861781176810e+00 8.425454076928843961e+00 8.985326803673029161e+00 1.624984891256763930e+01 1.649778774128557401e+01 1.692620622448457723e+01 1.777608568455201876e+01 1.966158318063429178e+01 2.036026828546177825e+01
3.950941512988817461e+00 4.065167373043231613e+00 5.231275321521649424e+00 6.494986469767073167e+00 8.033572332672491711e+00 8.958036004142623909e+00 1.567981245350784647e+01 1.637353485935022235e+01 1.703077832863259644e+01 1.811511124656398053e+01 1.950519139838956306e+01 2.065330034916659940e+01
